El Minya Airport;28.090509;30.738738;EG;EMY
Kenai Municipal Airport;60.570946;-151.245174;US;ENA
Eneabba Airport;-29.83250046;115.2460022;AU;ENB
Nancy-Essey Airport;48.692101;6.23046;FR;ENC
Vance Air Force Base;36.339199;-97.916496;US;END
H. Hasan Aroeboesman (Ende) Airport;-8.849114;121.66101;ID;ENE
Enontekio Airport;68.36260223;23.42429924;FI;ENF
Enggano Airport;-5.305621;102.189546;ID;ENG
Enshi Xujiaping Airport;30.320299;109.485001;CN;ENH
El Nido Airport;11.202399;119.416087;PH;ENI
El Naranjo Airport;14.106931;-90.817496;GT;ENJ
Enniskillen/St Angelo Airport;54.398899;-7.65167;GB;ENK
Centralia Municipal Airport;38.515099;-89.091103;US;ENL
Nenana Municipal Airport;64.548772;-149.074516;US;ENN
Aeropuerto Internacional Tte. Amín Ayub González;-27.227537;-55.837584;PY;ENO
Twente Airport;52.275833;6.889167;NL;ENS
Eniwetok Airport;11.34070015;162.3280029;MH;ENT
Akanu Ibiam International Airport;6.474269867;7.56196022;NG;ENU
Wendover Airport;40.71870041;-114.0309982;US;ENV
Kenosha Regional Airport;42.59569931;-87.92780304;US;ENW
Yan'an Nanniwan Airport;36.479413;109.464083;CN;ENY
Enrique Olaya Herrera Airport;6.219686;-75.590597;CO;EOH
Eday Airport;59.19060135;-2.772219896;GB;EOI
Keokuk Municipal Airport;40.4598999;-91.42849731;US;EOK
El Dorado Airport;6.71573;-61.638786;VE;EOR
Neosho Hugh Robinson Airport;36.810799;-94.391701;US;EOS
Elorza Airport;7.059677;-69.4967;VE;EOZ
El Palomar Airport;-34.6099;-58.6126;AR;EPA
Browns Airport;40.86750031;-96.11000061;US;EPG
Ephrata Municipal Airport;47.307598;-119.515999;US;EPH
Épinal-Mirecourt Airport;48.325001;6.06998;FR;EPL
Esperance Airport;-33.684399;121.822998;AU;EPR
Eliptamin Airport;-5.0412;141.6779;PG;EPT
Pärnu Airport;58.41899872;24.4727993;EE;EPU
Esquel Brigadier Antonio Parodi International Airport;-42.908001;-71.139503;AR;EQS
Erigavo Airport;10.64205055;47.38798141;SO;ERA
Ernabella Airport;-26.26329994;132.1820068;AU;ERB
Erzincan Airport;39.71020126;39.52700043;TR;ERC
Berdyansk Airport;46.814999;36.758099;UA;ERD
Erave Airport;-6.606463154;143.9002132;PG;ERE
Erfurt-Weimar Airport;50.979801;10.9581;DE;ERF
Yerbogachen Airport;61.27500153;108.0299988;RU;ERG
Moulay Ali Cherif Airport;31.94750023;-4.398330212;MA;ERH
Erie International Tom Ridge Field;42.083127;-80.173867;US;ERI
Erenhot Saiwusu International Airport;43.4225;112.096667;CN;ERL
Erechim Airport;-27.663614;-52.271489;BR;ERM
Eirunepé Airport;-6.63953;-69.879799;BR;ERN
Elrose Airport;-20.9764;141.0066;AU;ERQ
Errol Airport;44.7925;-71.1642;US;ERR
Eros Airport;-22.61219978;17.08040047;NA;ERS
Erdenet Airport;48.983056;104.150556;MN;ERT
Erume Airport;-8.2538;146.9747;PG;ERU
Kerrville / Kerr County Airport at Louis Schreiner Field;29.9767;-99.085701;US;ERV
Erzurum International Airport;39.956501;41.1702;TR;ERZ
Esa'ala Airport;-9.874327023;150.9542084;PG;ESA
Esenboğa International Airport;40.128101;32.995098;TR;ESB
Delta County Airport;45.723199;-87.088623;US;ESC
Orcas Island Airport;48.708199;-122.910004;US;ESD
Ensenada International Airport / El Ciprés Air Base;31.795175;-116.60265;MX;ESE
Esler Army Airfield / Esler Regional Airport;31.394266;-92.294082;US;ESF
Aeropuerto Internacional Dr. Luis Maria Argaña;-22.046499;-60.6217;PY;ESG
Brighton City Airport;50.835602;-0.297222;GB;ESH
Eskişehir Air Base;39.7841;30.5821;TR;ESK
Elista Airport;46.37390137;44.33089828;RU;ESL
Carlos Concha Torres International Airport;0.978519;-79.626602;EC;ESM
Easton Airport / Newnam Field;38.804199;-76.069;US;ESN
Ohkay Owingeh Airport;36.026133;-106.045443;US;ESO
Ricardo García Posada Airport;-26.3111;-69.765198;CL;ESR
Essen-Mülheim Airport;51.402302;6.93733;DE;ESS
Estherville Municipal Airport;43.407398;-94.746399;US;EST
Essaouira-Mogador Airport;31.397499;-9.68167;MA;ESU
Easton State Airport;47.25419998;-121.185997;US;ESW
West Bend Municipal Airport;43.422278;-88.128966;US;ETB
Etadunna Airport;-28.740801;138.589005;AU;ETD
Metema Airport;12.93299961;36.16699982;ET;ETE
Svetlaya Airport;46.541704;138.321703;RU;ETL
Ramon International Airport;29.727009;35.014116;IL;ETM
Eastland Municipal Airport;32.41350174;-98.80979919;US;ETN
Santa Rosa - Artillery Colonel Victor Larrea International Airport;-3.441986;-79.996957;EC;ETR
Enterprise Municipal Airport;31.29969978;-85.89990234;US;ETS
Metz-Nancy-Lorraine Airport;48.982101;6.25132;FR;ETZ
Kaufana Airport;-21.37829971;-174.9579926;TO;EUA
Eucla Airport;-31.707084;128.877243;AU;EUC
Eureka Airport;39.60419846;-116.0049973;US;EUE
Weedon Field;31.95129967;-85.12889862;US;EUF
Mahlon Sweet Field;44.12459946;-123.211998;US;EUG
Neumünster Airport;54.079445;9.941389;DE;EUM
Hassan I Airport;27.142467;-13.224947;EH;EUN
Paratebueno Airport;4.401295;-73.188381;CO;EUO
Evelio Javier Airport;10.766644;121.932506;PH;EUQ
F. D. Roosevelt Airport;17.4965;-62.979401;BQ;EUX
Eva Downs Airport;-18.00099945;134.8630066;AU;EVD
Harstad/Narvik Airport, Evenes;68.49130249;16.67810059;NO;EVE
Sveg Airport;62.047798;14.4229;SE;EVG
Evans Head Aerodrome;-29.101786;153.419255;AU;EVH
Eveleth–Virginia Municipal Airport;47.42458;-92.499204;US;EVM
Zvartnots International Airport;40.14730072;44.39590073;AM;EVN
Evansville Regional Airport;38.03699875;-87.53240204;US;EVV
Evanston-Uinta County Airport-Burns Field;41.27479935;-111.0350037;US;EVW
Évreux-Fauville (BA 105) Air Base;49.028702;1.21986;FR;EVX
New Bedford Regional Airport;41.67610168;-70.95690155;US;EWB
Ewer Asmat Airport;-5.496185;138.078361;ID;EWE
Enarotali Airport;-3.925739;136.378634;ID;EWI
Newton City-County Airport;38.05820084;-97.27449799;US;EWK
Coastal Carolina Regional Airport;35.07300186;-77.04290009;US;EWN
Ewo Airport;-0.883;14.8;CG;EWO
Newark Liberty International Airport;40.692501;-74.168701;US;EWR
Exmouth Airport;-22.040677;114.102663;AU;EXM
Exeter International Airport;50.734261;-3.413984;GB;EXT
Zeya Airport;53.687023;127.090972;RU;EYA
Beloyarskiy Airport;63.686901;66.698601;RU;EYK
Yélimané Airport;15.123682;-10.571177;ML;EYL
El Alcaravan - Yopal Airport;5.31911;-72.384;CO;EYP
Yerington Municipal Airport;39.0041008;-119.1579971;US;EYR
Eliye Springs Airport;3.23635;35.97664;KE;EYS
Key West International Airport;24.556101;-81.759598;US;EYW
Minister Pistarini International Airport;-34.8222;-58.5358;AR;EZE
Elazığ Airport;38.597974;39.28348;TR;EZS
Berezovo Airport;63.92100143;65.03050232;RU;EZV
Faranah Airport;10.03549957;-10.76980019;GN;FAA
Farnborough Airport;51.275799;-0.776333;GB;FAB
Faaite Airport;-16.68657;-145.329394;PF;FAC
Vágar Airport;62.063256;-7.275782;FO;FAE
Felker Army Air Field;37.1325;-76.608803;US;FAF
Fagurhólsmýri Airport;63.874699;-16.6411;IS;FAG
Farah Airport;32.366667;62.165347;AF;FAH
Fairbanks International Airport;64.815102;-147.856003;US;FAI
Farmington Regional Airport;37.761101;-90.428597;US;FAM
Faro Airport;37.01440048;-7.965909958;PT;FAO
Frieda River Airport;-4.610468;141.960138;PG;FAQ
Hector International Airport;46.92070007;-96.81580353;US;FAR
Fáskrúðsfjörður Airport;64.931456;-14.047957;IS;FAS
Fresno Yosemite International Airport;36.776199;-119.718002;US;FAT
Fahud Airport;22.354759;56.484146;OM;FAU
Fakarava Airport;-16.05410004;-145.6569977;PF;FAV
Fayetteville Regional Airport - Grannis Field;34.991199;-78.880302;US;FAY
Fasa Airport;28.8918;53.723301;IR;FAZ
Fonte Boa Airport;-2.53260994;-66.08319855;BR;FBA
Fayzabad Airport;37.122148;70.5201;AF;FBD
Paulo Abdala Airport;-26.05938;-53.063827;BR;FBE
Simmons Army Air Field;35.13180161;-78.93669891;US;FBG
Ladd Army Airfield;64.837502;-147.613998;US;FBK
Faribault Municipal Airport-Liz Wall Strohfus Field;44.32844;-93.312534;US;FBL
Lubumbashi International Airport;-11.59130001;27.53089905;CD;FBM
Fort Bridger Airport;41.39189911;-110.4069977;US;FBR
Fairbury Municipal Airport;40.18299866;-97.16929626;US;FBY
Glacier Park International Airport;48.3105011;-114.2559967;US;FCA
Ficksburg Sentraoes Airport;-28.82309914;27.90889931;ZA;FCB
Fresno Chandler Executive Airport;36.732399;-119.82;US;FCH
Flying Cloud Airport;44.82720184;-93.45709991;US;FCM
Sea-Airport Cuxhaven/Nordholz / Nordholz Naval Airbase;53.767689;8.659201;DE;FCN
Rome–Fiumicino Leonardo da Vinci International Airport;41.804532;12.251998;IT;FCO
Butts AAF (Fort Carson) Air Field;38.67839813;-104.7570038;US;FCS
Forrest City Municipal Airport;34.94200134;-90.77500153;US;FCY
Fundación Airport;10.5333;-74.2;CO;FDA
Førde Airport, Bringeland;61.391102;5.75694;NO;FDE
Martinique Aimé Césaire International Airport;14.591;-61.003201;MQ;FDF
Friedrichshafen Airport;47.671299;9.51149;DE;FDH
Frederick Municipal Airport;39.41759872;-77.3742981;US;FDK
Frederick Regional Airport;34.35200119;-98.98390198;US;FDR
Bandundu Airport;-3.31132;17.381701;CD;FDU
Findlay Airport;41.01350021;-83.66870117;US;FDY
Fetlar Airstrip;60.603333;-0.872778;GB;FEA
Sanfebagar Airport;29.236629;81.215317;NP;FEB
João Durval Carneiro Airport;-12.200694;-38.906164;BR;FEC
Fergana International Airport;40.358799;71.745003;UZ;FEG
Feijó Airport;-8.141213;-70.340821;BR;FEJ
Fernando de Noronha Airport;-3.854471;-32.423302;BR;FEN
Albertus Airport;42.24620056;-89.58200073;US;FEP
Fremont Municipal Airport;41.45024;-96.522884;US;FET
Fes Saïss International Airport;33.927299;-4.97796;MA;FEZ
First Flight Airport;36.01819992;-75.6713028;US;FFA
RAF Fairford;51.683568;-1.789172;GB;FFD
Fairfield Municipal Airport;41.053024;-91.980114;US;FFL
Fergus Falls Municipal Airport - Einar Mickelson Field;46.28440094;-96.15670013;US;FFM
Wright-Patterson Air Force Base;39.826099;-84.048302;US;FFO
Capital City Airport;38.181698;-84.906764;US;FFT
Futaleufú Airport;-43.189201;-71.851097;CL;FFU
Fderik Airport;22.673551;-12.729262;MR;FGD
Fagali'i Airport;-13.849167;-171.739866;WS;FGI
Fox Glacier Aerodrome;-43.46111;170.01702;NZ;FGL
Fangatau Airport;-15.820044;-140.888071;PF;FGU
Sierra Vista Municipal Airport / Libby Army Air Field;31.587383;-110.348225;US;FHU
Fakahina Airport;-15.992259;-140.164246;PF;FHZ
Elizabeth Field;41.252099;-72.032218;US;FID
Fair Isle Airport;59.534721;-1.628509;GB;FIE
Fria Airport;10.3506;-13.5692;GN;FIG
Ndjili International Airport;-4.38575;15.4446;CD;FIH
Finke Airport;-25.59469986;134.5829926;AU;FIK
Fillmore Municipal Airport;38.95830154;-112.362999;US;FIL
Finschhafen Airport;-6.621750109;147.85405;PG;FIN
Fitzroy Crossing Airport;-18.183596;125.559783;AU;FIZ
Fujairah International Airport;25.1122;56.324001;AE;FJR
Karlsruhe Baden-Baden Airport;48.7794;8.0805;DE;FKB
Bangoka International Airport;0.481638998;25.33799934;CD;FKI
Fukui Airport;36.142799;136.223999;JP;FKJ
Venango Regional Airport;41.37789917;-79.86039734;US;FKL
Franklin Regional Airport;36.698101;-76.903801;US;FKN
Fakfak Airport;-2.920508;132.267011;ID;FKQ
Fukushima Airport;37.22740173;140.4309998;JP;FKS
Gustavo Artunduaga Paredes Airport;1.58919;-75.5644;CO;FLA
Cangapara Airport;-6.84639;-43.077301;BR;FLB
Fond du Lac County Airport;43.77119827;-88.48840332;US;FLD
Flensburg-Schäferhaus Airport;54.773335;9.378889;DE;FLF
Flagstaff Pulliam International Airport;35.1385;-111.670998;US;FLG
Flotta Isle Airstrip;58.825802;-3.14278;GB;FLH
Holt Airport;66.01418043;-23.4416914;IS;FLI
Fort Lauderdale Hollywood International Airport;26.072599;-80.152702;US;FLL
Aeródromo de Filadelfia;-22.354611;-60.053211;PY;FLM
Hercílio Luz International Airport;-27.670279;-48.552502;BR;FLN
Florence Regional Airport;34.1853981;-79.72389984;US;FLO
Marion County Regional Airport;36.29090118;-92.59030151;US;FLP
Florence Airport, Peretola;43.808558;11.202822;IT;FLR
Flinders Island Airport;-40.091702;147.992996;AU;FLS
Flat Airport;62.45259857;-157.9889984;US;FLT
Sherman Army Air Field;39.36830139;-94.91470337;US;FLV
Flores Airport;39.45529938;-31.13139915;PT;FLW
Fallon Municipal Airport;39.49909973;-118.7490005;US;FLX
Finley Airport;-35.658918;145.561214;AU;FLY
Dr. Ferdinand Lumban Tobing Airport;1.557127;98.887145;ID;FLZ
Formosa National Airport;-26.2127;-58.2281;AR;FMA
Tipton Airport;39.08539963;-76.75939941;US;FME
Flamingo Airport;10.41860008;-85.78269958;CR;FMG
Cape Cod Coast Guard Air Station;41.657899;-70.52163;US;FMH
Kalemie Airport;-5.87556;29.25;CD;FMI
Memmingen Allgau Airport;47.98880005;10.23950005;DE;FMM
Four Corners Regional Airport;36.741199;-108.230003;US;FMN
Münster Osnabrück Airport;52.134602;7.68483;DE;FMO
Fort Madison Municipal Airport;40.659113;-91.327763;US;FMS
Faresmaathoda Airport;0.192647;73.196755;MV;FMT
Florence Municipal Airport;43.98279953;-124.1110001;US;FMU
Page Field;26.58659935;-81.86329651;US;FMY
Lungi International Airport;8.61644;-13.1955;SL;FNA
Neubrandenburg Trollenhagen Airport;53.6022;13.306;DE;FNB
Madeira International Airport Cristiano Ronaldo;32.697899;-16.7745;PT;FNC
Funadhoo Airport;6.162443;73.28752;MV;FND
Fane Airport;-8.549277778;147.0858333;PG;FNE
Fada N'gourma Airport;12.033;0.35;BF;FNG
Fincha Airport;9.584387;37.377855;ET;FNH
Nîmes-Arles-Camargue Airport;43.757401;4.41635;FR;FNI
Pyongyang Sunan International Airport;39.224098;125.669998;KP;FNJ
Northern Colorado Regional Airport;40.44969;-105.011272;US;FNL
Bishop International Airport;42.9654007;-83.74359894;US;FNT
Oristano-Fenosu Airport;39.895308;8.642661;IT;FNU
Foula Airfield;60.121725;-2.053202;GB;FOA
Fort Bragg Airport;39.472445;-123.795319;US;FOB
Fuzhou Changle International Airport;25.934669;119.66318;CN;FOC
Fort Dodge Regional Airport;42.552624;-94.191237;US;FOD
Topeka Regional Airport;38.950901;-95.663597;US;FOE
Foggia Gino Lisa Airport;41.433596;15.534566;IT;FOG
Francis S Gabreski Airport;40.84370041;-72.63179779;US;FOK
Foumban Nkounja Airport;5.63692;10.7508;CM;FOM
La Fortuna Arenal Airport;10.469311;-84.579073;CR;FON
Kornasoren Airport;-0.935842;134.872298;ID;FOO
Pinto Martins International Airport;-3.775833;-38.532222;BR;FOR
Forrest Airport;-30.83662;128.112811;AU;FOS
Forster (Wallis Is) Airport;-32.202489;152.481136;AU;FOT
Fougamou Airport;-1.278325;10.612497;GA;FOU
Foya Airport;8.3513;-10.2269;LR;FOY
Grand Bahama International Airport;26.55870056;-78.69560242;BS;FPO
St Lucie County International Airport;27.49510002;-80.36830139;US;FPR
Perry-Foley Airport;30.0693;-83.580597;US;FPY
Frankfurt Airport;50.030241;8.561096;DE;FRA
Forbes Airport;-33.363602;147.934998;AU;FRB
Tenente Lund Pressoto Airport;-20.592199;-47.3829;BR;FRC
Friday Harbor Airport;48.523654;-123.024645;US;FRD
Fera/Maringe Airport;-8.1075;159.576996;SB;FRE
Republic Airport;40.72880173;-73.41339874;US;FRG
French Lick Municipal Airport;38.50619888;-86.63690186;US;FRH
Marshall Army Air Field;39.053021;-96.764202;US;FRI
Frégate Island Airport (UNUSABLE);-4.582785;55.944928;SC;FRK
Forlì Luigi Ridolfi Airport;44.194801;12.0701;IT;FRL
Fairmont Municipal Airport;43.64390183;-94.41560364;US;FRM
Bryant Army Airfield;61.266399;-149.653;US;FRN
Florø Airport;61.58359909;5.024720192;NO;FRO
Feramin Airport;-5.208;141.6988;PG;FRQ
Front Royal Warren County Airport;38.9175;-78.253502;US;FRR
Mundo Maya International Airport;16.913799;-89.866402;GT;FRS
El Avellano Airport;-41.051666;-73.35111;CL;FRT
Manas International Airport;43.06129837;74.4776001;KG;FRU
P G Matante Intl;-21.15914;27.468545;BW;FRW
Eastern Slopes Regional Airport;43.99110031;-70.94789886;US;FRY
Fritzlar Army Airfield;51.1146;9.286;DE;FRZ
Figari Sud-Corse Airport;41.500599;9.09778;FR;FSC
Sioux Falls Regional Airport / Joe Foss Field;43.585463;-96.741152;US;FSD
Henry Post Army Air Field;34.649799;-98.402199;US;FSI
Fort Scott Municipal Airport;37.79840088;-94.76940155;US;FSK
Fossil Downs Airport;-18.1321;125.7873;AU;FSL
Fort Smith Regional Airport;35.336601;-94.367401;US;FSM
St Pierre Airport;46.76290131;-56.17309952;PM;FSP
Fort Stockton Pecos County Airport;30.91570091;-102.9160004;US;FST
Fort Sumner Municipal Airport;34.48339844;-104.2170029;US;FSU
Mount Fuji Shizuoka Airport;34.796043;138.187752;JP;FSZ
Futuna Airport;-19.51639938;170.2319946;VU;FTA
El Calafate - Commander Armando Tola International Airport;-50.2803;-72.053101;AR;FTE
Fitiuta Airport;-14.216131;-169.423771;AS;FTI
Godman Army Air Field;37.90710068;-85.9720993;US;FTK
Tôlanaro Airport;-25.038099;46.9561;MG;FTU
Fort Worth Meacham International Airport;32.819801;-97.362396;US;FTW
Owando Airport;-0.524566;15.93782;CG;FTX
Fulton County Airport Brown Field;33.77909851;-84.52140045;US;FTY
Fulleborn Airport;-6.1518;150.6264;PG;FUB
Fuerteventura Airport;28.4527;-13.8638;ES;FUE
Fuyang Xiguan Airport;32.882157;115.734364;CN;FUG
Fukue Airport;32.666302;128.832993;JP;FUJ
Fukuoka Airport;33.58589935;130.451004;JP;FUK
Fullerton Municipal Airport;33.87200165;-117.9800034;US;FUL
Fuma Airport;-6.3933;142.4408;PG;FUM
Funafuti International Airport;-8.525;179.195999;TV;FUN
Foshan Shadi Airport;23.0825;113.070833;CN;FUO
Pointe Vele Airport;-14.311565;-178.066492;WF;FUT
Flora Valley Airport;-18.297844;128.455897;AU;FVL
Fuvahmulah Airport;-0.309722;73.435;MV;FVM
Oombulgurri Airport;-15.1647;127.8401;AU;FVR
Fort Wayne International Airport;40.9785;-85.195099;US;FWA
NAS Fort Worth JRB / Carswell Field;32.769199;-97.441498;US;FWH
Farewell Airport;62.509327;-153.892279;US;FWL
Fort Lauderdale Executive Airport;26.19729996;-80.17070007;US;FXE
Cuamba Airport;-14.815;36.529999;MZ;FXO
Forest City Municipal Airport;43.23469925;-93.62409973;US;FXY
Fuyuan Dongji Airport;48.197219;134.36298;CN;FYJ
Fayetteville Municipal Airport;35.05970001;-86.56400299;US;FYM
Fuyun Koktokay Airport;46.804169;89.512006;CN;FYN
Faya-Largeau Airport;17.917101;19.111099;TD;FYT
Fort Yukon Airport;66.571651;-145.249987;US;FYU
Drake Field;36.00510025;-94.17009735;US;FYV
Fuzuli International Airport;39.594578;47.196128;AZ;FZL
Guamal Airport;9.15;-74.233333;CO;GAA
Gabbs Airport;38.923173;-117.9572;US;GAB
Celaque Gracias Airport;14.573492;-88.595801;HN;GAC
Northeast Alabama Regional Airport;33.972599;-86.088996;US;GAD
Gabès Matmata International Airport;33.733691;9.91941;TN;GAE
Gafsa Ksar International Airport;34.42200089;8.822500229;TN;GAF
Gage Heibeck Airport;36.295502;-99.776398;US;GAG
Gayndah Airport;-25.615939;151.62055;AU;GAH
Montgomery County Airpark;39.168301;-77.166;US;GAI
Yamagata Airport;38.4119;140.371002;JP;GAJ
Edward G. Pitka Sr Airport;64.736198;-156.936997;US;GAL
Gambell Airport;63.767694;-171.733303;US;GAM
Gan International Airport;-0.692694;73.151557;MV;GAN
Mariana Grajales Airport;20.0853;-75.158302;CU;GAO
Gusap Airport;-6.053196;145.959047;PG;GAP
Gao Airport;16.2484;-0.005456;ML;GAQ
Garaina Airport;-7.875625;147.141266;PG;GAR
Garissa Airport;-0.463508;39.6483;KE;GAS
Gap-Tallard Airfield;44.455002;6.03778;FR;GAT
Lokpriya Gopinath Bordoloi International Airport;26.10610008;91.58589935;IN;GAU
Gag Island Airport;-0.400556;129.895004;ID;GAV
Gangaw Airport;22.17469978;94.13439941;MM;GAW
Gamba Airport;-2.785278;10.047222;GA;GAX
Gaya Airport;24.744301;84.951202;IN;GAY
Guasopa Airport;-9.225918;152.944352;PG;GAZ
Cotswold Airport;51.668528;-2.056599;GB;GBA
Gabala International Airport;40.808617;47.725389;AZ;GBB
Gasuke Airport;-6.1028;141.7393;PG;GBC
Great Bend Municipal Airport;38.344299;-98.8592;US;GBD
Sir Seretse Khama International Airport;-24.555201;25.9182;BW;GBE
Negarbo(Negabo) Airport;-6.567778;144.703058;PG;GBF
Galesburg Municipal Airport;40.93799973;-90.43109894;US;GBG
Galbraith Lake Airport;68.47969818;-149.4900055;US;GBH
Kalaburagi Airport;17.308154;76.965246;IN;GBI
Marie-Galante Airport;15.868925;-61.270087;GP;GBJ
Gbangbatok Airport;7.812535;-12.377815;SL;GBK
South Goulburn Is Airport;-11.65;133.382004;AU;GBL
Garbaharey Airport;3.32294;42.21309;SO;GBM
Gamboola Airport;-16.54412;143.668155;AU;GBP
Walter J. Koladza Airport;42.18420029;-73.40319824;US;GBR
Gorgan Airport;36.90940094;54.40129852;IR;GBT
Khashm El Girba Airport;14.925;35.877998;SD;GBU
Gibb River Airport;-16.418661;126.445685;AU;GBV
Ginbata Airport;-22.5812;120.03553;AU;GBW
Great Barrier Aerodrome;-36.24140167;175.4720001;NZ;GBZ
Guacamayas Airport;2.283333;-74.95;CO;GCA
Northeast Wyoming Regional Airport;44.3489;-105.539001;US;GCC
Grand Coulee Dam Airport;47.92200089;-119.0830002;US;GCD
Gachsaran Airport;30.333869;50.833796;IR;GCH
Guernsey Airport;49.435001;-2.60197;GG;GCI
Grand Central Airport;-25.98629951;28.14010048;ZA;GCJ
Garden City Regional Airport;37.92750168;-100.723999;US;GCK
Owen Roberts International Airport;19.292801;-81.357697;KY;GCM
Grand Canyon National Park Airport;35.9524;-112.147003;US;GCN
Grand Canyon Bar Ten Airstrip;36.258614;-113.231159;US;GCT
Gravatai Airport;-29.9494;-50.98505;BR;GCV
Grand Canyon West Airport;35.985787;-113.817072;US;GCW
Greeneville Municipal Airport;36.195648;-82.811482;US;GCY
Gondia Airport;21.526817;80.290347;IN;GDB
Donaldson Field Airport;34.758301;-82.376404;US;GDC
Gordon Downs Airport;-18.67810059;128.5919952;AU;GDD
Gode Airport;5.935130119;43.57860184;ET;GDE
Gordil Airport;9.581117;21.728172;CF;GDI
Guadalajara International Airport;20.523342;-103.310108;MX;GDL
Gardner Municipal Airport;42.54999924;-72.01609802;US;GDM
Gdańsk Lech Wałęsa Airport;54.377602;18.4662;PL;GDN
Guasdualito Airport;7.210834;-70.756386;VE;GDO
Guadalupe Airport;-6.782219887;-43.5821991;BR;GDP
Gondar Airport;12.5199;37.433998;ET;GDQ
Angra dos Reis Airport;-22.9753;-44.307098;BR;GDR
JAGS McCartney International Airport;21.4445;-71.142303;TC;GDT
Dawson Community Airport;47.137658;-104.80691;US;GDV
Gladwin Zettel Memorial Airport;43.97060013;-84.47499847;US;GDW
Sokol Airport;59.9109993;150.7200012;RU;GDX
Gelendzhik Airport;44.58209263;38.01248074;RU;GDZ
Nouméa Magenta Airport;-22.25812;166.472783;NC;GEA
Gebe Airport;-0.078889;129.457993;ID;GEB
Lefkoniko Airport / Geçitkale Air Base;35.23591;33.720088;CY;GEC
Delaware Coastal Airport;38.689201;-75.358902;US;GED
George Town Airport;-41.079491;146.839061;AU;GEE
Geva Airport;-7.575829983;156.5970001;SB;GEF
Spokane International Airport;47.6199;-117.533997;US;GEG
Santo Ângelo Airport;-28.282503;-54.169623;BR;GEL
President Obiang Nguema International Airport;1.685334;11.024394;GQ;GEM
Cheddi Jagan International Airport;6.49855;-58.254101;GY;GEO
Rafael Cabrera Airport;21.83469963;-82.78379822;CU;GER
General Santos International Airport;6.058000088;125.0960007;PH;GES
Geraldton Airport;-28.796101;114.707001;AU;GET
Gällivare Airport;67.13240051;20.81459999;SE;GEV
Gewoia Airport;-9.2263;148.4949;PG;GEW
South Big Horn County Airport;44.51679993;-108.0830002;US;GEY
Pope Field;39.790715;-85.735019;US;GFD
Grenfell Airport;-34;148.1329956;AU;GFE
Griffith Airport;-34.25080109;146.0670013;AU;GFF
Grand Forks International Airport;47.949299;-97.176102;US;GFK
Floyd Bennett Memorial Airport;43.34120178;-73.61029816;US;GFL
Clarence Valley Regional Airport;-29.754795;153.031234;AU;GFN
Bartica A Airport;6.358864;-58.655207;GY;GFO
Granville Airport;48.883099;-1.56417;FR;GFR
Grootfontein Airport;-19.6022;18.1227;NA;GFY
Frederico Carlos Müller Airport;-14.019959;-52.152003;BR;GGB
Lumbala Airport;-14.105106;21.45083;AO;GGC
Gregory Downs Airport;-18.625;139.2330017;AU;GGD
Georgetown County Airport;33.31169891;-79.31960297;US;GGE
Almeirim Airport;-1.479524;-52.578214;BR;GGF
East Texas Regional Airport;32.38399887;-94.71150208;US;GGG
Engenheiro Gastão de Mesquita Filho Airport;-23.69157;-52.642091;BR;GGH
Guaíra Airport;-24.0811;-54.1917;BR;GGJ
Kakamega Airport;0.271342009;34.78730011;KE;GGM
Gagnoa Airport;6.102855;-5.986809;CI;GGN
Guiglo Airport;6.534711;-7.526847;CI;GGO
Garowe Airport;8.457942;48.567407;SO;GGR
Gobernador Gregores Airport;-48.7831;-70.150002;AR;GGS
Exuma International Airport;23.562599;-75.877998;BS;GGT
Glasgow Valley County Airport Wokal Field;48.212502;-106.614998;US;GGW
Noumérat - Moufdi Zakaria Airport;32.384102;3.79411;DZ;GHA
Governor's Harbour Airport;25.2847;-76.331001;BS;GHB
Great Harbour Cay Airport;25.7383;-77.840103;BS;GHC
Garachiné Airport;8.0644;-78.3673;PA;GHE
Giebelstadt Airport;49.64805603;9.966388702;DE;GHF
Gahcho Kue;63.435198;-109.144812;CA;GHK
Centerville Municipal Airport;35.83739853;-87.44539642;US;GHM
Guanghan Airport;30.9485;104.3296;CN;GHN
Melalan Airport;-0.203611;115.760002;ID;GHS
Ghat Airport;25.14559937;10.14260006;LY;GHT
Gualeguaychu Airport;-33.005567;-58.612833;AR;GHU
Brașov-Ghimbav International Airport;45.70558;25.522871;RO;GHV
Gibraltar Airport;36.151199;-5.34966;GI;GIB
Boigu Island Airport;-9.23278;142.218002;AU;GIC
Gitega Airport;-3.417209;29.911308;BI;GID
Winter Haven Regional Airport - Gilbert Field;28.062901;-81.753304;US;GIF
Rio Galeão – Tom Jobim International Airport;-22.809999;-43.250557;BR;GIG
Siguiri Airport;11.399833;-9.18841;GN;GII
Gilgit Airport;35.91880035;74.33360291;PK;GIL
Miele Mimbale Airport;-0.02894;11.418021;GA;GIM
Santiago Vila Airport;4.27624;-74.7967;CO;GIR
Gisborne Airport;-38.6633;177.977997;NZ;GIS
Mchauru Airport;-2.813667;32.172472;TZ;GIT
Sigiriya Air Force Base;7.95667;80.7285;LK;GIU
Giyani Airport;-23.2833;30.65;ZA;GIY
Jizan Regional Airport / King Abdullah bin Abdulaziz Airport;16.9011;42.5858;SA;GIZ
La Laguna Airport;16.4454;-85.906601;HN;GJA
